0.4176	0.670991	-0.741466
0.42	0.664161	-0.74759
0.4224	0.657247	-0.753675
0.4248	0.65025	-0.75972
0.4272	0.643168	-0.765725
0.4296	0.636004	-0.771686
0.432	0.628756	-0.777603
0.4344	0.621425	-0.783474
0.4368	0.614011	-0.789297
0.4392	0.606516	-0.795071
0.4416	0.598938	-0.800795
0.444	0.59128	-0.806467
0.4464	0.58354	-0.812084
0.4488	0.575721	-0.817647
0.4512	0.567821	-0.823152
0.4536	0.559842	-0.828599
0.456	0.551785	-0.833987
0.4584	0.543649	-0.839313
0.4608	0.535436	-0.844576
0.4632	0.527147	-0.849774
0.4656	0.518782	-0.854907
0.468	0.510341	-0.859972
0.4704	0.501826	-0.864969
0.4728	0.493237	-0.869895
0.4752	0.484576	-0.874749
0.4776	0.475843	-0.87953
0.48	0.467039	-0.884237
0.4824	0.458165	-0.888867
0.4848	0.449222	-0.89342
0.4872	0.440211	-0.897895
0.4896	0.431132	-0.902289
0.492	0.421988	-0.906601
0.4944	0.412779	-0.910831
0.4968	0.403507	-0.914977
0.4992	0.394172	-0.919037
0.5016	0.384775	-0.92301
0.504	0.375318	-0.926896
0.5064	0.365802	-0.930693
0.5088	0.356229	-0.934399
0.5112	0.346599	-0.938014
0.5136	0.336914	-0.941536
0.516	0.327175	-0.944964
0.5184	0.317383	-0.948297
0.5208	0.307541	-0.951535
0.5232	0.297649	-0.954675
0.5256	0.287709	-0.957718
0.528	0.277722	-0.960661
0.5304	0.26769	-0.963505
0.5328	0.257615	-0.966248
0.5352	0.247497	-0.968889
0.5376	0.237338	-0.971427
0.54	0.227141	-0.973862
0.5424	0.216906	-0.976193
0.5448	0.206635	-0.978418
0.5472	0.196329	-0.980538
0.5496	0.185991	-0.982551
0.552	0.175622	-0.984458
0.5544	0.165224	-0.986256
0.5568	0.154798	-0.987946
0.5592	0.144347	-0.989527
0.5616	0.133871	-0.990999
0.564	0.123372	-0.99236
0.5664	0.112853	-0.993612
0.5688	0.102315	-0.994752
0.5712	0.0917593	-0.995781
0.5736	0.0811884	-0.996699
0.576	0.0706037	-0.997504
0.5784	0.0600071	-0.998198
0.5808	0.0494003	-0.998779
0.5832	0.0387852	-0.999248
0.5856	0.0281635	-0.999603
0.588	0.017537	-0.999846
0.5904	0.00690761	-0.999976
0.5928	-0.00372301	-0.999993
0.5952	-0.014353	-0.999897
0.5976	-0.0249805	-0.999688
0.6	-0.0356039	-0.999366
0.6024	-0.0462211	-0.998931
0.6048	-0.0568306	-0.998384
0.6072	-0.0674304	-0.997724
0.6096	-0.0780189	-0.996952
0.612	-0.0885941	-0.996068
0.6144	-0.0991544	-0.995072
0.6168	-0.109698	-0.993965
0.6192	-0.120223	-0.992747
0.6216	-0.130728	-0.991418
0.624	-0.141211	-0.98998
0.6264	-0.15167	-0.988431
0.6288	-0.162104	-0.986774
0.6312	-0.17251	-0.985008
0.6336	-0.182888	-0.983134
0.636	-0.193236	-0.981152
0.6384	-0.203551	-0.979064
0.6408	-0.213832	-0.97687
0.6432	-0.224078	-0.974571
0.6456	-0.234287	-0.972167
0.648	-0.244458	-0.96966
0.6504	-0.254588	-0.96705
0.6528	-0.264677	-0.964337
0.6552	-0.274722	-0.961524
0.6576	-0.284722	-0.95861
0.66	-0.294677	-0.955597
0.6624	-0.304583	-0.952486
0.6648	-0.31444	-0.949277
0.6672	-0.324247	-0.945972
0.6696	-0.334002	-0.942572
0.672	-0.343703	-0.939078
0.6744	-0.35335	-0.935491
0.6768	-0.36294	-0.931812
0.6792	-0.372473	-0.928043
0.6816	-0.381948	-0.924184
0.684	-0.391363	-0.920236
0.6864	-0.400717	-0.916202
0.6888	-0.410008	-0.912082
0.6912	-0.419236	-0.907877
0.6936	-0.4284	-0.903589
0.696	-0.437498	-0.899219
0.6984	-0.446529	-0.894769
0.7008	-0.455493	-0.890239
0.7032	-0.464388	-0.885632
0.7056	-0.473213	-0.880948
0.708	-0.481967	-0.876189
0.7104	-0.49065	-0.871357
0.7128	-0.499261	-0.866452
0.7152	-0.507798	-0.861476
0.7176	-0.516261	-0.856431
0.72	-0.524649	-0.851319
0.7224	-0.532961	-0.84614
0.7248	-0.541197	-0.840896
0.7272	-0.549356	-0.835589
0.7296	-0.557437	-0.83022
0.732	-0.565439	-0.82479
0.7344	-0.573362	-0.819302
0.7368	-0.581206	-0.813756
0.7392	-0.58897	-0.808155
0.7416	-0.596653	-0.8025
0.744	-0.604254	-0.796792
0.7464	-0.611774	-0.791032
0.7488	-0.619213	-0.785223
0.7512	-0.626568	-0.779367
0.7536	-0.633841	-0.773463
0.756	-0.641031	-0.767515
0.7584	-0.648137	-0.761524
0.7608	-0.65516	-0.75549
0.7632	-0.662099	-0.749417
0.7656	-0.668953	-0.743304
0.768	-0.675724	-0.737155
0.7704	-0.68241	-0.73097
0.7728	-0.689011	-0.724751
0.7752	-0.695528	-0.718499
0.7776	-0.70196	-0.712216
0.78	-0.708307	-0.705904
0.7824	-0.71457	-0.699564
0.7848	-0.720748	-0.693197
0.7872	-0.726841	-0.686806
0.7896	-0.732849	-0.680391
0.792	-0.738773	-0.673954
0.7944	-0.744613	-0.667497
0.7968	-0.750368	-0.66102
0.7992	-0.75604	-0.654526
0.8016	-0.761627	-0.648016
0.804	-0.767131	-0.641491
0.8064	-0.772551	-0.634953
0.8088	-0.777888	-0.628403
0.8112	-0.783142	-0.621843
0.8136	-0.788314	-0.615273
0.816	-0.793403	-0.608696
0.8184	-0.798411	-0.602113
0.8208	-0.803337	-0.595524
0.8232	-0.808182	-0.588932
0.8256	-0.812947	-0.582338
0.828	-0.817631	-0.575743
0.8304	-0.822235	-0.569148
0.8328	-0.82676	-0.562555
0.8352	-0.831206	-0.555964
0.8376	-0.835574	-0.549378
0.84	-0.839864	-0.542797
0.8424	-0.844077	-0.536223
0.8448	-0.848213	-0.529656
0.8472	-0.852272	-0.523098
0.8496	-0.856257	-0.516551
0.852	-0.860166	-0.510014
0.8544	-0.864001	-0.50349
0.8568	-0.867762	-0.49698
0.8592	-0.87145	-0.490484
0.8616	-0.875066	-0.484004
0.864	-0.87861	-0.477541
0.8664	-0.882082	-0.471095
0.8688	-0.885485	-0.464669
0.8712	-0.888817	-0.458262
0.8736	-0.89208	-0.451877
0.876	-0.895276	-0.445513
0.8784	-0.898403	-0.439172
0.8808	-0.901464	-0.432855
0.8832	-0.904458	-0.426562
0.8856	-0.907387	-0.420295
0.888	-0.910252	-0.414055
0.8904	-0.913052	-0.407843
0.8928	-0.91579	-0.401658
0.8952	-0.918465	-0.395503
0.8976	-0.921078	-0.389378
0.9	-0.923631	-0.383283
0.9024	-0.926124	-0.37722
0.9048	-0.928557	-0.37119
0.9072	-0.930932	-0.365192
0.9096	-0.93325	-0.359229
0.912	-0.93551	-0.3533
0.9144	-0.937715	-0.347406
0.9168	-0.939864	-0.341549
0.9192	-0.941959	-0.335728
0.9216	-0.944	-0.329945
0.924	-0.945989	-0.3242
0.9264	-0.947925	-0.318493
0.9288	-0.94981	-0.312826
0.9312	-0.951645	-0.307199
0.9336	-0.953431	-0.301612
0.936	-0.955168	-0.296066
0.9384	-0.956856	-0.290562
0.9408	-0.958498	-0.2851
0.9432	-0.960093	-0.279681
0.9456	-0.961643	-0.274305
0.948	-0.963148	-0.268973
0.9504	-0.964609	-0.263685
0.9528	-0.966027	-0.258441
0.9552	-0.967403	-0.253243
0.9576	-0.968737	-0.248091
0.96	-0.97003	-0.242985
0.9624	-0.971284	-0.237925
0.9648	-0.972498	-0.232912
0.9672	-0.973674	-0.227946
0.9696	-0.974812	-0.223028
0.972	-0.975913	-0.218158
0.9744	-0.976979	-0.213337
0.9768	-0.978009	-0.208564
0.9792	-0.979004	-0.203841
0.9816	-0.979966	-0.199167
0.984	-0.980894	-0.194542
0.9864	-0.98179	-0.189968
0.9888	-0.982655	-0.185444
0.9912	-0.983488	-0.180971
0.9936	-0.984292	-0.176549
0.996	-0.985066	-0.172178
0.9984	-0.985811	-0.167859
1.0008	-0.986528	-0.163591
1.0032	-0.987218	-0.159375
1.0056	-0.987881	-0.155212
1.008	-0.988518	-0.1511
1.0104	-0.98913	-0.147042
1.0128	-0.989717	-0.143036
1.0152	-0.990281	-0.139084
1.0176	-0.99082	-0.135184
1.02	-0.991338	-0.131338
1.0224	-0.991833	-0.127546
1.0248	-0.992306	-0.123807
1.0272	-0.992759	-0.120122
1.0296	-0.993192	-0.116492
1.032	-0.993605	-0.112915
1.0344	-0.993999	-0.109393
1.0368	-0.994374	-0.105925
1.0392	-0.994732	-0.102512
1.0416	-0.995072	-0.0991537
1.044	-0.995396	-0.0958502
1.0464	-0.995703	-0.0926016
1.0488	-0.995995	-0.0894081
1.0512	-0.996272	-0.0862698
1.0536	-0.996534	-0.0831866
1.056	-0.996782	-0.0801588
1.0584	-0.997017	-0.0771865
1.0608	-0.997238	-0.0742696
1.0632	-0.997447	-0.0714083
1.0656	-0.997644	-0.0686026
1.068	-0.997829	-0.0658526
1.0704	-0.998004	-0.0631584
1.0728	-0.998167	-0.0605201
1.0752	-0.99832	-0.0579376
1.0776	-0.998464	-0.055411
1.08	-0.998598	-0.0529405
1.0824	-0.998723	-0.0505259
1.0848	-0.998839	-0.0481675
1.0872	-0.998948	-0.0458651
1.0896	-0.999048	-0.0436189
1.092	-0.999141	-0.0414289
1.0944	-0.999228	-0.0392951
1.0968	-0.999307	-0.0372176
1.0992	-0.99938	-0.0351963
1.1016	-0.999448	-0.0332313
1.104	-0.999509	-0.0313226
1.1064	-0.999566	-0.0294703
1.1088	-0.999617	-0.0276743
1.1112	-0.999664	-0.0259347
1.1136	-0.999706	-0.0242515
1.116	-0.999744	-0.0226247
1.1184	-0.999778	-0.0210543
1.1208	-0.999809	-0.0195404
1.1232	-0.999836	-0.0180829
1.1256	-0.999861	-0.0166818
1.128	-0.999882	-0.0153372
1.1304	-0.999901	-0.0140491
1.1328	-0.999918	-0.0128174
1.1352	-0.999932	-0.0116422
1.1376	-0.999945	-0.0105235
1.14	-0.999955	-0.0094613
1.1424	-0.999964	-0.00845557
1.1448	-0.999972	-0.00750634
1.1472	-0.999978	-0.0066136
1.1496	-0.999983	-0.00577736
1.152	-0.999988	-0.00499762
1.1544	-0.999991	-0.00427438
1.1568	-0.999993	-0.00360764
1.1592	-0.999996	-0.00299741
1.1616	-0.999997	-0.00244368
1.164	-0.999998	-0.00194646
1.1664	-0.999999	-0.00150574
1.1688	-0.999999	-0.00112153
1.1712	-1	-0.00079382
1.1736	-1	-0.000522617
1.176	-1	-0.00030792
1.1784	-1	-0.000149729
1.1808	-1	-4.80427e-05
1.1832	-1	-2.86231e-06
1.1856	-1	-1.41876e-05
1.188	-1	-8.20184e-05
1.1904	-1	-0.000206355
1.1928	-1	-0.000387197
1.1952	-1	-0.000624545
1.1976	-1	-0.000918398
1.2	-0.999999	-0.00126876
1.2024	-0.999999	-0.00167562
1.2048	-0.999998	-0.00213899
1.2072	-0.999996	-0.00265886
1.2096	-0.999995	-0.00323524
1.212	-0.999993	-0.00386812
1.2144	-0.99999	-0.00455751
1.2168	-0.999986	-0.0053034
1.2192	-0.999981	-0.00610578
1.2216	-0.999976	-0.00696467
