1.5708	0
1.56797	-0.23544
1.55949	-0.470872
1.54537	-0.706266
1.52559	-0.941548
1.50017	-1.17657
1.46912	-1.41111
1.43244	-1.64482
1.39017	-1.87722
1.34233	-2.10769
1.289	-2.33542
1.23023	-2.55946
1.16614	-2.77863
1.09686	-2.99159
1.02255	-3.1968
0.943414	-3.39257
0.859705	-3.57706
0.771715	-3.74835
0.679784	-3.90444
0.584301	-4.04338
0.485702	-4.16327
0.384464	-4.26238
0.281108	-4.33919
0.176183	-4.39248
0.0702686	-4.42138
-0.0360429	-4.4254
-0.142151	-4.40448
-0.247458	-4.35897
-0.351381	-4.28962
-0.45336	-4.19754
-0.552863	-4.08416
-0.649399	-3.95116
-0.742519	-3.80037
-0.831817	-3.63377
-0.916939	-3.45331
-0.997576	-3.26097
-1.07347	-3.05861
-1.14439	-2.84797
-1.21017	-2.63064
-1.27066	-2.40804
-1.32575	-2.18138
-1.37537	-1.95169
-1.41944	-1.71984
-1.45792	-1.48649
-1.49079	-1.25218
-1.51802	-1.01728
-1.53962	-0.782062
-1.55556	-0.546693
-1.56586	-0.311268
-1.5705	-0.0758292
-1.5695	0.159611
-1.56284	0.395047
-1.55054	0.630459
-1.53258	0.865789
-1.50898	1.10092
-1.47974	1.33565
-1.44487	1.56967
-1.40439	1.80255
-1.35834	2.03371
-1.30677	2.26243
-1.24975	2.48777
-1.18736	2.70865
-1.11973	2.92377
-1.04702	3.13165
-0.969413	3.33066
-0.887148	3.51899
-0.800502	3.69474
-0.7098	3.85595
-0.615416	4.00062
-0.51777	4.12685
-0.417327	4.23283
-0.314595	4.31697
-0.210113	4.37795
-0.104453	4.41477
0.00179596	4.42683
0.108035	4.41393
0.213665	4.37628
0.318096	4.3145
0.42076	4.22959
0.521117	4.1229
0.61866	3.99603
0.712926	3.85076
0.803496	3.68903
0.889999	3.51282
0.972112	3.3241
1.04956	3.12477
1.1221	2.91661
1.18955	2.70128
1.25176	2.48023
1.3086	2.25475
1.35999	2.02594
1.40585	1.79471
1.44614	1.56178
1.48082	1.32773
1.50987	1.09298
1.53328	0.857843
1.55104	0.622508
1.56316	0.387095
1.56962	0.151658
1.57044	-0.0837815
1.5656	-0.31922
1.55512	-0.554644
1.53898	-0.79001
1.5172	-1.02522
1.48977	-1.26011
1.45671	-1.49439
1.41804	-1.7277
1.37378	-1.95949
1.32398	-2.18909
1.2687	-2.41563
1.20803	-2.63808
1.14208	-2.8552
1.07098	-3.06559
0.994929	-3.26764
0.914136	-3.45961
0.828867	-3.63963
0.739434	-3.80574
0.646192	-3.95595
0.549548	-4.08832
0.449953	-4.201
0.3479	-4.29234
0.24392	-4.3609
0.138576	-4.40559
0.032452	-4.42567
-0.0738558	-4.42081
-0.179747	-4.39107
-0.284627	-4.33697
-0.387921	-4.25939
-0.489078	-4.15955
-0.58758	-4.03899
-0.682949	-3.89944
-0.774753	-3.7428
-0.862604	-3.57103
-0.946163	-3.38613
-1.02514	-3.19001
-1.09928	-2.98451
-1.16839	-2.77132
-1.23231	-2.55196
-1.29089	-2.32779
-1.34404	-2.09994
-1.39169	-1.8694
-1.43377	-1.63694
-1.47026	-1.4032
-1.50113	-1.16864
-1.52635	-0.933604
-1.54594	-0.698316
-1.55987	-0.46292
-1.56816	-0.227487
-1.57079	0.00795228
-1.56778	0.243392
-1.55911	0.478823
-1.54479	0.714215
-1.52483	0.949491
-1.49922	1.18451
-1.46797	1.41902
-1.4311	1.65269
-1.38864	1.88504
-1.34062	2.11543
-1.2871	2.34306
-1.22816	2.56695
-1.16389	2.78593
-1.09443	2.99866
-1.01995	3.20358
-0.940659	3.399
-0.856801	3.58307
-0.768672	3.75388
-0.676615	3.90943
-0.581019	4.04775
-0.482323	4.16697
-0.381005	4.26534
-0.277586	4.34138
-0.172619	4.39386
-0.0666809	4.42192
0.0396335	4.4251
0.145724	4.40334
0.250994	4.35701
0.354861	4.28687
0.456764	4.19405
0.556175	4.07998
0.652603	3.94634
0.745599	3.79499
0.834762	3.62788
0.919738	3.447
1.00022	3.25429
1.07594	3.05162
1.1467	2.84073
1.2123	2.6232
1.27261	2.40044
1.32752	2.17366
1.37695	1.94389
1.42083	1.71198
1.45912	1.47859
1.4918	1.24425
1.51884	1.00934
1.54025	0.774114
1.556	0.538741
1.56611	0.303316
1.57056	0.067877
1.56936	-0.167563
1.56252	-0.402999
1.55002	-0.638409
1.53187	-0.873735
1.50808	-1.10885
1.47865	-1.34356
1.44359	-1.57755
1.40293	-1.81039
1.35669	-2.04148
1.30494	-2.2701
1.24773	-2.49531
1.18516	-2.71602
1.11736	-2.93092
1.04448	-3.13853
0.966709	-3.3372
0.884291	-3.52514
0.797502	-3.70044
0.70667	-3.86111
0.612169	-4.0052
0.51442	-4.13077
0.413892	-4.23603
0.311091	-4.31941
0.20656	-4.37959
0.100871	-4.41559
-0.00538786	-4.42681
-0.111616	-4.41306
-0.217215	-4.37458
-0.321596	-4.312
-0.424191	-4.22634
-0.52446	-4.11894
-0.6219	-3.99141
-0.716048	-3.84556
-0.806486	-3.68331
-0.892846	-3.50664
-0.974805	-3.31753
-1.05209	-3.11787
-1.12446	-2.90945
-1.19174	-2.6939
-1.25377	-2.47268
-1.31043	-2.24707
-1.36163	-2.01817
-1.4073	-1.78686
-1.4474	-1.55389
-1.48189	-1.31981
-1.51075	-1.08504
-1.53397	-0.849896
-1.55154	-0.614558
-1.56347	-0.379143
-1.56974	-0.143706
-1.57037	0.0917338
-1.56534	0.327172
-1.55466	0.562595
-1.53834	0.797958
-1.51636	1.03316
-1.48874	1.26803
-1.4555	1.50229
-1.41663	1.73556
-1.37219	1.96729
-1.3222	2.19679
-1.26674	2.42321
-1.20589	2.6455
-1.13976	2.86242
-1.06849	3.07256
-0.992276	3.2743
-0.911327	3.4659
-0.825913	3.64548
-0.736344	3.81108
-0.642981	3.96072
-0.54623	4.09246
-0.446543	4.20445
-0.344416	4.29503
-0.240381	4.36281
-0.135001	4.40668
-0.0288609	4.42592
0.0774426	4.42021
0.183309	4.38964
0.288145	4.33473
0.391376	4.25637
